Date,Intensité,Vitesse,T.Bob1,T.Bob2,T.Bob3,T.Pal1,T.Pal2,Vibration,T.Pal1 vent,T.Pal2 vent,Débit_air,Anomalie_Type,Anomalie_Binaire
2020-07-14 22:00:00,0.0,0.0,85.71,83.3,84.26,70.2,64.74,0.45,43.46,39.52,0.0,Normal,0
2020-07-14 23:00:00,175.35,134.39,82.65,79.78,83.11,66.62,63.42,0.89,41.67,38.28,26978.84,Normal,0
2020-07-15 00:00:00,1138.02,907.38,102.49,99.38,103.17,66.52,70.26,2.96,42.52,41.2,209302.1,Normal,0
2020-07-15 01:00:00,1121.55,912.51,111.84,109.25,112.69,70.98,75.75,2.92,43.99,42.87,200788.41,Normal,0
2020-07-15 02:00:00,1114.87,912.48,115.46,112.96,116.22,73.05,79.69,2.84,44.93,42.22,200740.82,Normal,0
2020-07-15 03:00:00,1115.27,912.5,117.13,114.61,117.74,73.4,82.08,2.83,44.63,41.14,201460.85,Normal,0
2020-07-15 04:00:00,1116.98,912.47,117.88,115.3,118.36,73.52,83.12,2.85,42.63,39.91,201719.55,Normal,0
2020-07-15 05:00:00,1097.76,909.89,117.98,115.35,118.43,74.21,83.35,2.75,41.24,39.22,193151.85,Normal,0
2020-07-15 06:00:00,146.6,140.43,103.98,102.01,105.39,73.23,79.04,0.82,43.66,41.32,29216.6,Normal,0
2020-07-15 07:00:00,0.0,0.0,88.88,86.47,93.66,69.06,69.77,0.45,42.19,37.68,24.67,Normal,0
2020-07-15 08:00:00,0.0,0.0,82.68,79.2,87.8,66.22,65.21,0.45,39.83,34.93,0.0,Normal,0
2020-07-15 09:00:00,0.0,0.0,78.11,74.03,83.31,64.06,61.74,0.45,38.45,34.21,0.0,Normal,0
2020-07-15 10:00:00,0.0,0.0,74.56,70.57,79.69,62.21,59.49,0.46,38.31,34.52,2.28,Normal,0
2020-07-15 11:00:00,0.0,0.0,72.01,68.56,76.79,60.81,58.11,0.47,38.45,35.78,0.0,Normal,0
2020-07-15 12:00:00,0.0,0.0,70.12,67.26,74.38,59.85,56.89,0.48,38.74,36.95,0.0,Normal,0
2020-07-15 13:00:00,0.0,0.0,68.61,66.25,72.41,59.08,55.73,0.48,39.03,38.01,0.0,Normal,0
2020-07-15 14:00:00,0.0,0.0,67.32,65.44,70.89,58.37,54.8,0.47,39.35,38.92,0.0,Normal,0
2020-07-15 15:00:00,0.0,0.0,66.19,64.63,69.65,57.55,54.14,0.46,39.75,39.65,0.0,Normal,0
2020-07-15 16:00:00,0.0,0.0,65.2,63.86,68.66,56.82,53.66,0.45,40.22,40.23,0.0,Normal,0
2020-07-15 17:00:00,376.23,291.74,67.91,66.59,71.39,56.47,54.15,1.4,41.6,41.8,66339.89,Normal,0
2020-07-15 18:00:00,1141.17,903.47,96.65,94.78,99.31,62.46,65.62,2.55,49.17,50.22,217306.85,Normal,0
2020-07-15 19:00:00,1123.94,903.6,111.24,109.29,113.19,71.88,76.4,2.52,51.26,50.65,209275.73,Normal,0
2020-07-15 20:00:00,1135.2,910.46,118.14,115.98,119.46,76.82,83.17,2.62,51.82,49.7,207446.96,Normal,0
2020-07-15 21:00:00,1130.66,912.44,122.02,119.68,122.95,79.54,87.28,2.59,51.96,50.14,203531.98,Normal,0
2020-07-15 22:00:00,1120.67,912.51,123.69,121.2,124.36,80.98,89.3,2.62,51.24,49.59,199030.22,Normal,0
2020-07-15 23:00:00,1108.01,912.53,124.5,121.94,125.09,81.84,90.85,2.63,49.5,48.59,197220.55,Normal,0
2020-07-16 00:00:00,1110.39,912.53,125.34,122.82,125.9,82.81,91.74,2.69,49.32,48.08,198367.26,Normal,0
2020-07-16 01:00:00,1112.87,912.5,125.87,123.37,126.35,83.27,92.06,2.66,50.18,47.04,198695.96,Normal,0
2020-07-16 02:00:00,855.35,722.09,123.3,120.83,123.64,82.81,91.13,2.2,49.71,46.01,155062.59,Normal,0
2020-07-16 03:00:00,1108.85,911.7,120.89,118.33,121.48,81.17,88.86,2.59,46.11,44.91,197435.62,Normal,0
2020-07-16 04:00:00,1124.18,912.51,122.55,119.91,122.93,81.45,87.71,2.68,45.93,44.5,199277.65,Normal,0
2020-07-16 05:00:00,1111.96,912.49,122.65,120.04,122.99,81.03,87.68,2.77,45.39,44.07,199695.41,Normal,0
2020-07-16 06:00:00,1118.37,912.45,122.92,120.35,123.25,80.73,87.61,2.93,45.37,43.62,202945.15,Normal,0
2020-07-16 07:00:00,1123.37,912.47,122.93,120.34,123.22,80.29,87.18,3.03,44.47,43.39,201815.48,Normal,0
2020-07-16 08:00:00,1129.3,912.41,122.84,120.23,123.16,80.13,86.76,2.96,44.41,43.95,202836.53,Normal,0
2020-07-16 09:00:00,1125.82,912.38,123.46,120.83,123.87,80.78,86.83,2.83,47.48,45.82,202841.94,Normal,0
2020-07-16 10:00:00,1116.63,912.39,124.74,122.22,125.3,82.22,88.04,2.68,50.23,47.76,201120.75,Normal,0
2020-07-16 11:00:00,1122.33,912.43,126.31,123.84,126.91,83.67,89.48,2.63,51.21,49.47,199737.34,Normal,0
2020-07-16 12:00:00,1114.52,912.37,128.06,125.63,128.76,85.63,91.02,2.65,53.24,52.27,198853.6,Normal,0
2020-07-16 13:00:00,1109.01,912.38,129.78,127.37,130.49,87.6,92.5,2.7,54.48,54.47,197500.43,Normal,0
2020-07-16 14:00:00,1109.89,912.41,131.3,128.9,132.02,89.07,93.8,2.68,56.73,55.53,197823.58,Normal,0
2020-07-16 15:00:00,1114.07,912.44,132.61,130.19,133.32,90.11,95.18,2.72,58.01,56.76,199621.72,Normal,0
2020-07-16 16:00:00,1120.12,912.41,133.96,131.55,134.64,91.16,96.58,2.75,58.87,58.09,199231.93,Normal,0
2020-07-16 17:00:00,1116.69,912.37,134.84,132.37,135.42,91.64,97.77,2.69,59.26,59.65,200389.36,Normal,0
2020-07-16 18:00:00,1113.55,912.31,135.12,132.63,135.58,91.43,98.73,2.93,59.02,58.91,200776.67,Normal,0
2020-07-16 19:00:00,1127.45,912.11,134.67,132.05,134.94,90.31,98.31,3.02,57.23,56.92,205340.89,Normal,0
2020-07-16 20:00:00,1123.86,912.22,133.83,131.16,134.12,89.47,97.5,3.43,55.82,55.73,205896.25,Normal,0
2020-07-16 21:00:00,1119.49,912.26,132.91,130.24,133.17,88.41,96.44,4.04,55.0,54.59,204439.59,Normal,0
2020-07-16 22:00:00,1103.64,912.37,131.18,128.55,131.41,86.75,95.47,3.85,53.86,53.56,198965.29,Normal,0
2020-07-16 23:00:00,1106.78,912.31,129.78,127.11,130.09,85.52,94.46,4.12,52.8,52.26,200269.83,Normal,0
2020-07-17 00:00:00,1105.55,912.26,128.58,125.95,128.87,84.54,93.57,3.96,50.86,51.2,199763.56,Normal,0
2020-07-17 01:00:00,1109.24,912.26,127.77,125.16,128.09,83.69,92.77,4.06,50.12,51.15,200219.2,Normal,0
2020-07-17 02:00:00,1118.55,912.14,127.16,124.51,127.47,82.53,91.95,4.17,49.21,50.78,203435.49,Normal,0
2020-07-17 03:00:00,1098.31,899.59,126.33,123.75,126.67,80.61,91.16,3.23,48.48,50.21,204779.98,Normal,0
2020-07-17 04:00:00,1117.06,911.85,125.86,123.31,126.27,79.9,90.46,3.08,48.04,49.14,201569.56,Normal,0
2020-07-17 05:00:00,1114.55,912.49,125.7,123.1,126.07,79.81,90.09,3.82,47.61,48.19,199514.35,Normal,0
2020-07-17 06:00:00,1114.78,912.47,125.29,122.64,125.58,79.28,89.46,4.73,46.85,45.7,199400.7,Normal,0
2020-07-17 07:00:00,1121.49,912.29,124.54,121.85,124.84,78.71,88.63,4.85,47.24,45.1,200523.76,Normal,0
2020-07-17 08:00:00,1121.4,912.31,124.52,121.88,124.92,78.7,88.45,4.97,47.48,45.04,202088.04,Normal,0
2020-07-17 09:00:00,1117.24,911.09,124.89,122.27,125.39,79.53,88.39,3.81,48.97,46.72,199839.72,Normal,0
2020-07-17 10:00:00,1137.66,905.54,126.39,123.86,127.03,80.9,88.95,2.58,49.51,47.88,209029.76,Normal,0
2020-07-17 11:00:00,1117.6,912.33,127.89,125.39,128.58,81.75,90.4,2.72,51.49,48.78,200629.37,Normal,0
2020-07-17 12:00:00,1118.57,912.42,128.92,126.41,129.56,82.98,92.15,3.42,53.85,50.17,198664.95,Normal,0
2020-07-17 13:00:00,1121.69,912.37,129.9,127.39,130.51,85.08,93.47,3.82,55.17,51.92,199603.24,Normal,0
2020-07-17 14:00:00,1120.45,912.39,130.76,128.26,131.41,86.24,94.03,3.81,55.99,53.08,198223.84,Normal,0
2020-07-17 15:00:00,1116.06,912.34,131.49,128.97,132.15,87.1,94.65,3.67,56.74,53.52,197464.83,Normal,0
2020-07-17 16:00:00,1116.77,911.84,132.31,129.81,132.96,87.76,95.05,3.67,57.06,54.12,199649.27,Normal,0
2020-07-17 17:00:00,1121.41,912.16,132.71,130.16,133.16,87.28,95.04,2.63,54.88,53.02,201746.82,Normal,0
2020-07-17 18:00:00,1117.53,912.35,132.44,129.91,132.76,86.61,95.1,3.66,54.65,50.77,202758.87,Normal,0
2020-07-17 19:00:00,1119.08,912.2,131.77,129.19,132.0,85.74,94.88,4.63,53.73,49.27,203963.77,Normal,0
2020-07-17 20:00:00,1060.94,886.59,129.02,126.53,129.27,84.35,93.44,3.35,51.51,47.22,196927.53,Normal,0
2020-07-17 21:00:00,1117.72,898.74,126.98,124.37,127.24,82.37,91.37,3.93,49.35,45.92,208339.92,Normal,0
2020-07-17 22:00:00,1139.6,909.62,126.31,123.62,126.5,80.13,89.93,4.66,48.02,44.56,209167.74,Normal,0
2020-07-17 23:00:00,1136.02,911.77,125.51,122.77,125.65,78.96,88.72,4.83,46.94,43.56,208060.28,Normal,0
2020-07-18 00:00:00,1132.36,911.43,124.53,121.77,124.65,77.75,87.44,4.87,45.4,42.58,208042.14,Normal,0
2020-07-18 01:00:00,1123.41,911.59,123.39,120.69,123.6,76.81,86.36,4.89,44.82,42.72,205739.15,Normal,0
2020-07-18 02:00:00,1115.22,911.49,122.84,120.2,123.13,76.39,85.64,5.0,44.46,42.63,206536.29,Normal,0
2020-07-18 03:00:00,1122.58,911.9,122.29,119.61,122.55,75.83,85.11,5.08,42.94,42.0,205849.69,Normal,0
2020-07-18 04:00:00,1122.17,911.82,121.68,118.98,121.93,75.45,84.56,4.93,42.75,41.64,205935.83,Normal,0
2020-07-18 05:00:00,1121.57,912.08,121.15,118.44,121.39,74.84,84.05,4.88,42.48,41.14,205115.59,Normal,0
2020-07-18 06:00:00,1125.49,912.1,120.41,117.7,120.61,73.61,83.36,4.5,41.86,39.26,205585.76,Normal,0
2020-07-18 07:00:00,1135.06,911.7,119.35,116.59,119.5,72.58,82.04,4.55,40.22,38.68,207436.56,Normal,0
2020-07-18 08:00:00,1118.55,905.15,118.14,115.46,118.36,71.71,80.73,3.32,39.99,39.43,207279.64,Normal,0
2020-07-18 09:00:00,1122.1,912.2,118.25,115.66,118.7,72.01,81.0,3.4,41.91,40.63,205579.14,Normal,0
2020-07-18 10:00:00,1129.55,912.23,119.32,116.75,119.83,72.0,82.17,3.87,43.18,41.7,205825.85,Normal,0
2020-07-18 11:00:00,1130.03,912.19,120.76,118.27,121.32,72.17,83.55,3.94,45.48,43.26,204542.51,Normal,0
2020-07-18 12:00:00,1129.09,912.34,122.18,119.7,122.82,73.34,85.18,3.74,47.21,45.18,203214.61,Normal,0
2020-07-18 13:00:00,1129.4,912.29,123.72,121.23,124.38,75.27,86.85,3.05,48.52,47.93,203272.83,Normal,0
2020-07-18 14:00:00,1130.54,912.25,125.37,122.89,126.03,77.07,88.57,2.8,49.71,49.99,202386.99,Normal,0
2020-07-18 15:00:00,1124.95,912.3,126.84,124.37,127.53,78.68,90.11,2.78,51.31,51.16,201531.3,Normal,0
2020-07-18 16:00:00,1123.14,912.32,127.9,125.43,128.53,79.25,91.36,2.72,52.74,51.51,201537.79,Normal,0
2020-07-18 17:00:00,1122.18,912.29,128.72,126.24,129.25,79.96,92.14,2.74,52.99,51.25,202553.51,Normal,0
2020-07-18 18:00:00,1124.63,911.94,129.05,126.49,129.44,79.92,92.3,2.84,52.26,50.39,203728.3,Normal,0
2020-07-18 19:00:00,0.0,8.3,112.35,111.04,112.69,79.12,85.27,0.51,53.71,50.78,4833.74,Normal,0
2020-07-18 20:00:00,0.0,0.0,98.81,97.99,98.51,75.82,75.25,0.45,48.97,45.17,0.0,Normal,0
2020-07-18 21:00:00,0.0,0.0,92.68,90.88,91.86,73.0,70.18,0.45,45.64,41.56,0.0,Normal,0
2020-07-18 22:00:00,0.0,0.0,87.98,85.28,88.29,70.18,67.51,0.45,43.9,39.75,0.0,Normal,0
2020-07-18 23:00:00,0.0,0.0,83.89,80.86,84.8,67.43,64.93,0.45,41.63,37.17,0.0,Normal,0
2020-07-19 00:00:00,991.08,787.03,96.35,92.99,96.48,66.92,68.19,2.82,38.84,37.38,176480.95,Normal,0
2020-07-19 01:00:00,1105.27,912.53,109.43,106.68,110.0,70.27,74.55,3.03,40.87,40.78,198548.77,Normal,0
2020-07-19 02:00:00,1095.81,912.52,112.85,110.41,113.6,71.14,77.78,2.86,40.86,40.38,195928.33,Normal,0
2020-07-19 03:00:00,1098.33,912.53,114.37,111.89,115.03,71.43,78.82,2.81,39.39,39.52,196418.27,Normal,0
2020-07-19 04:00:00,1100.53,912.52,115.04,112.48,115.57,71.16,79.2,2.77,38.14,39.07,197146.58,Normal,0
2020-07-19 05:00:00,1103.91,912.52,115.58,113.04,116.12,71.21,79.6,2.71,38.14,39.36,198369.41,Normal,0
2020-07-19 06:00:00,1107.25,912.51,115.96,113.36,116.41,70.54,79.9,2.69,38.47,39.21,199321.99,Normal,0
2020-07-19 07:00:00,1116.0,912.49,116.08,113.49,116.56,71.26,80.01,2.67,38.84,40.19,198937.16,Normal,0
2020-07-19 08:00:00,1116.05,912.49,116.92,114.39,117.52,72.61,80.72,2.69,41.71,42.01,198373.1,Normal,0
2020-07-19 09:00:00,1097.03,912.52,118.28,115.85,119.05,74.24,82.24,2.64,44.46,44.66,193639.0,Normal,0
2020-07-19 10:00:00,1098.95,912.52,120.09,117.71,120.91,76.3,84.0,2.62,46.75,46.68,193254.36,Normal,0
2020-07-19 11:00:00,1104.95,912.52,121.75,119.39,122.54,77.94,86.35,2.61,48.1,48.1,192897.97,Normal,0
2020-07-19 12:00:00,1112.06,912.5,123.19,120.77,123.91,79.23,87.92,2.59,50.03,49.61,194218.05,Normal,0
2020-07-19 13:00:00,1109.84,912.47,124.43,121.96,125.17,80.62,89.07,2.56,51.37,51.05,193217.29,Normal,0
2020-07-19 14:00:00,1112.67,912.42,125.96,123.5,126.74,80.75,90.61,2.51,53.36,52.3,197347.78,Normal,0
2020-07-19 15:00:00,1110.11,912.46,127.79,125.35,128.63,80.44,92.11,2.55,55.71,53.1,196829.59,Normal,0
2020-07-19 16:00:00,1110.32,912.38,129.31,126.88,130.02,80.62,94.16,2.56,56.68,53.32,199550.77,Normal,0
2020-07-19 17:00:00,1111.44,912.34,130.32,127.9,130.99,81.69,95.54,2.6,57.41,53.63,200637.29,Normal,0
2020-07-19 18:00:00,854.96,713.78,129.93,127.53,130.47,82.77,95.99,2.14,58.55,54.36,159556.6,Normal,0
2020-07-19 19:00:00,0.0,0.0,110.52,109.63,111.12,81.6,86.92,0.47,58.75,51.72,0.0,Normal,0
2020-07-19 20:00:00,0.0,0.0,100.47,99.25,99.41,78.52,77.57,0.45,52.43,46.54,0.0,Normal,0
2020-07-19 21:00:00,0.0,0.0,94.77,92.48,93.49,75.72,72.6,0.45,48.17,43.02,0.0,Normal,0
2020-07-19 22:00:00,0.0,0.0,90.07,87.19,88.95,73.08,68.77,0.45,45.44,40.72,0.0,Normal,0
2020-07-19 23:00:00,0.0,0.0,85.97,82.59,85.91,70.34,66.04,0.45,43.82,39.67,0.0,Normal,0
2020-07-20 00:00:00,525.96,426.74,88.42,84.76,89.29,67.35,65.79,1.55,41.2,38.64,92569.52,Normal,0
2020-07-20 01:00:00,1126.13,909.02,108.16,105.09,108.88,66.9,74.75,2.74,42.47,43.18,207818.79,Normal,0
2020-07-20 02:00:00,1127.96,912.37,114.91,112.34,115.74,67.96,78.72,2.83,43.54,44.26,205833.28,Normal,0
2020-07-20 03:00:00,1117.7,912.43,117.85,115.39,118.65,69.54,81.57,2.73,43.7,44.61,204512.0,Normal,0
2020-07-20 04:00:00,1119.7,912.4,119.71,117.2,120.37,70.77,83.46,2.7,43.87,44.8,205186.52,Normal,0
2020-07-20 05:00:00,1120.0,912.25,120.9,118.4,121.48,71.51,84.75,2.62,44.47,44.62,206782.24,Normal,0
2020-07-20 06:00:00,1121.98,912.17,121.73,119.22,122.25,72.46,85.55,2.59,44.58,45.26,207687.93,Normal,0
2020-07-20 07:00:00,1127.41,911.85,122.45,119.92,122.9,73.02,86.25,2.54,44.56,45.55,208181.99,Normal,0
2020-07-20 08:00:00,1133.82,911.75,123.28,120.72,123.74,73.82,87.04,2.54,45.53,46.42,208768.55,Normal,0
2020-07-20 09:00:00,1118.7,907.23,123.86,121.28,124.34,74.56,87.85,2.48,46.61,47.31,204557.76,Normal,0
2020-07-20 10:00:00,1093.79,900.91,123.76,121.29,124.41,75.51,89.01,2.46,48.69,48.94,199834.21,Normal,0
2020-07-20 11:00:00,1092.69,900.74,124.67,122.27,125.48,76.91,90.4,2.48,51.58,51.72,197464.68,Normal,0
2020-07-20 12:00:00,1080.8,900.87,126.13,123.81,127.03,78.73,91.93,2.57,53.26,53.15,198222.91,Normal,0
2020-07-20 13:00:00,1079.66,900.85,127.26,124.95,128.12,79.38,92.9,2.5,54.49,53.82,198386.77,Normal,0
2020-07-20 14:00:00,1063.95,893.41,128.24,125.9,129.13,80.17,93.95,2.48,55.83,54.65,198848.06,Normal,0
2020-07-20 15:00:00,447.95,355.09,116.73,115.04,118.18,79.74,89.55,1.43,56.64,54.93,77187.57,Normal,0
2020-07-20 16:00:00,504.4,422.84,117.94,115.85,118.93,79.45,88.45,1.54,54.51,54.77,94057.14,Normal,0
2020-07-20 17:00:00,50.03,16.81,101.2,100.48,102.27,77.86,79.2,0.57,53.5,51.61,3159.74,Normal,0
2020-07-20 18:00:00,883.39,737.22,112.03,109.81,111.96,74.74,81.3,2.27,48.93,48.92,167655.39,Normal,0
2020-07-20 19:00:00,268.16,204.46,101.45,99.91,101.92,72.58,78.34,0.97,49.68,49.1,41273.6,Normal,0
2020-07-20 20:00:00,36.65,36.3,96.05,94.18,97.25,70.01,75.2,0.56,49.29,48.57,11274.71,Normal,0
2020-07-20 21:00:00,0.0,0.0,86.07,83.89,89.3,67.29,69.33,0.49,48.03,45.59,0.0,Normal,0
2020-07-20 22:00:00,193.94,145.32,86.03,83.15,88.97,65.41,67.44,0.84,44.97,43.01,33046.63,Normal,0
2020-07-20 23:00:00,0.0,0.0,80.04,77.39,83.38,64.02,64.69,0.46,45.49,42.6,0.0,Normal,0
2020-07-21 00:00:00,476.88,362.76,85.41,82.71,87.05,61.2,64.33,1.42,40.62,38.73,86119.21,Normal,0
2020-07-21 01:00:00,266.21,209.43,80.71,78.69,82.55,58.91,63.04,0.93,41.62,39.21,42788.25,Normal,0
2020-07-21 02:00:00,1105.29,901.12,97.3,94.9,98.68,58.43,66.19,2.63,38.74,39.38,203920.18,Normal,0
2020-07-21 03:00:00,1105.63,900.87,105.33,103.04,106.39,60.2,69.93,2.76,38.39,39.77,201766.55,Normal,0
2020-07-21 04:00:00,1079.31,900.87,107.99,105.75,108.9,61.46,72.59,3.34,38.07,38.65,193418.49,Normal,0
2020-07-21 05:00:00,1081.1,900.91,109.43,107.16,110.19,62.24,74.13,3.33,38.63,38.17,194359.66,Normal,0
2020-07-21 06:00:00,1080.46,900.9,110.24,107.93,110.87,62.66,75.95,3.14,37.53,37.55,196236.6,Normal,0
2020-07-21 07:00:00,1083.74,900.94,110.92,108.6,111.49,62.94,76.98,3.11,37.11,36.88,199594.99,Normal,0
2020-07-21 08:00:00,1076.57,901.02,111.08,108.77,111.65,63.18,77.1,3.1,37.29,37.58,196268.83,Normal,0
2020-07-21 09:00:00,1080.63,900.91,111.2,108.87,111.78,63.41,77.33,2.92,37.84,37.3,195042.02,Normal,0
2020-07-21 10:00:00,1086.04,900.87,111.72,109.39,112.3,63.9,77.75,2.92,38.64,37.07,198092.93,Normal,0
2020-07-21 11:00:00,93.58,77.92,98.65,97.12,100.12,64.14,73.39,0.69,42.19,40.02,19994.55,Normal,0
2020-07-21 12:00:00,0.0,0.0,85.6,84.29,89.32,62.06,66.36,0.45,41.33,38.51,0.0,Normal,0
2020-07-21 13:00:00,0.0,0.0,80.41,78.49,84.37,60.85,63.09,0.45,39.88,37.73,0.0,Normal,0
2020-07-21 14:00:00,897.15,724.92,90.84,88.32,93.5,60.65,65.47,2.22,39.33,39.79,156474.15,Normal,0
2020-07-21 15:00:00,427.06,367.17,97.05,95.27,98.75,63.22,69.67,1.48,44.46,44.9,71082.35,Normal,0
2020-07-21 16:00:00,1083.42,892.26,104.03,102.15,105.7,63.53,71.24,2.58,43.42,44.85,201076.74,Normal,0
2020-07-21 17:00:00,1057.91,900.8,112.02,110.01,113.4,66.53,77.51,2.56,45.81,47.66,187430.84,Normal,0
2020-07-21 18:00:00,1071.6,900.1,115.71,113.65,116.9,68.84,82.03,2.55,47.26,48.35,192166.38,Normal,0
2020-07-21 19:00:00,1086.94,900.72,118.71,116.51,119.62,70.34,84.15,2.51,46.83,47.43,199307.81,Normal,0
2020-07-21 20:00:00,1081.61,900.68,119.05,116.75,119.74,70.63,84.6,2.49,46.49,45.62,194668.11,Normal,0
2020-07-21 21:00:00,1085.87,900.69,118.48,116.07,119.04,70.31,84.38,2.48,45.9,44.22,194045.25,Normal,0
2020-07-21 22:00:00,90.09,80.57,104.17,102.57,105.42,69.44,78.75,0.69,48.43,45.41,20622.6,Normal,0
2020-07-21 23:00:00,361.91,284.91,93.43,92.0,95.16,66.18,70.7,1.16,42.8,38.62,60537.47,Normal,0
2020-07-22 00:00:00,1127.17,907.19,108.58,105.75,108.77,64.42,74.69,2.57,38.68,38.95,208976.95,Normal,0
2020-07-22 01:00:00,1129.7,907.85,113.01,110.46,113.4,64.29,77.04,2.56,38.94,39.93,210113.7,Normal,0
2020-07-22 02:00:00,1122.21,906.99,114.32,111.84,114.72,64.56,78.06,2.55,37.55,39.91,207390.4,Normal,0
2020-07-22 03:00:00,1132.38,911.18,115.04,112.54,115.4,64.78,78.92,2.61,37.94,39.86,209071.69,Normal,0
2020-07-22 04:00:00,1133.74,911.8,115.58,113.08,115.89,65.51,79.15,2.63,39.13,40.1,206995.03,Normal,0
2020-07-22 05:00:00,1128.47,911.91,115.85,113.27,116.09,66.01,79.43,2.66,40.6,39.91,205277.92,Normal,0
2020-07-22 06:00:00,1123.64,911.93,115.62,113.06,115.83,65.69,79.48,2.73,40.87,39.28,205147.32,Normal,0
2020-07-22 07:00:00,1122.16,911.94,115.16,112.62,115.36,65.13,79.35,2.69,40.72,38.89,203997.93,Normal,0
2020-07-22 08:00:00,1132.52,911.89,114.76,112.27,115.03,64.99,79.14,2.63,41.23,39.47,204242.0,Normal,0
2020-07-22 09:00:00,1124.2,910.55,114.78,112.31,115.11,65.32,79.04,2.6,41.28,40.46,199155.25,Normal,0
2020-07-22 10:00:00,18.2,25.34,99.34,98.04,100.54,65.9,74.11,0.56,44.54,44.18,7828.43,Normal,0
2020-07-22 11:00:00,0.0,0.0,87.15,86.35,89.39,64.42,66.59,0.45,42.66,40.48,9.27,Normal,0
2020-07-22 12:00:00,390.99,310.57,85.85,84.22,87.95,63.23,64.28,1.24,40.54,39.22,67834.6,Normal,0
2020-07-22 13:00:00,1122.76,899.35,105.08,102.66,106.16,64.48,72.03,2.68,42.98,45.03,206963.87,Normal,0
2020-07-22 14:00:00,1122.5,912.5,113.78,111.59,114.86,67.4,78.97,2.58,47.99,48.6,198384.25,Normal,0
2020-07-22 15:00:00,1115.81,912.44,118.44,116.31,119.45,70.48,82.66,2.5,50.49,50.0,197024.28,Normal,0
2020-07-22 16:00:00,1117.94,912.44,121.42,119.26,122.26,72.83,85.26,2.51,51.6,50.34,197491.87,Normal,0
2020-07-22 17:00:00,1116.66,912.19,123.42,121.17,124.16,75.28,87.28,2.57,52.47,50.67,198998.79,Normal,0
2020-07-22 18:00:00,1106.84,912.05,124.66,122.39,125.26,76.91,88.62,2.68,52.4,50.09,197443.82,Normal,0
2020-07-22 19:00:00,1111.28,911.98,124.86,122.55,125.27,76.63,88.7,2.96,51.77,48.64,198731.66,Normal,0
2020-07-22 20:00:00,1125.15,911.96,124.31,121.85,124.57,75.53,88.37,3.42,50.44,46.65,200356.8,Normal,0
2020-07-22 21:00:00,1126.92,911.86,123.11,120.58,123.3,74.12,87.46,3.28,48.93,45.09,201816.65,Normal,0
2020-07-22 22:00:00,1135.73,911.7,122.33,119.74,122.54,72.66,86.24,3.35,47.75,43.84,207346.99,Normal,0
2020-07-22 23:00:00,1123.41,911.88,121.3,118.75,121.5,70.97,85.75,3.08,46.55,42.51,202833.78,Normal,0
2020-07-23 00:00:00,1126.71,911.84,120.19,117.63,120.32,69.66,84.96,2.83,45.25,41.51,202764.67,Normal,0
2020-07-23 01:00:00,1119.62,911.79,119.1,116.56,119.24,68.72,84.16,2.75,44.3,40.79,203298.06,Normal,0
2020-07-23 02:00:00,1122.85,911.81,118.24,115.75,118.42,68.22,83.42,2.76,44.01,41.0,202827.04,Normal,0
2020-07-23 03:00:00,1131.68,911.88,117.54,115.02,117.76,68.01,82.8,2.7,43.26,40.6,201242.0,Normal,0
2020-07-23 04:00:00,1130.79,911.82,117.07,114.52,117.27,67.53,82.34,2.75,42.6,40.04,203107.77,Normal,0
2020-07-23 05:00:00,1114.86,911.91,116.51,113.97,116.7,66.87,81.7,2.74,41.86,39.41,202814.24,Normal,0
2020-07-23 06:00:00,1128.17,911.88,116.0,113.42,116.16,66.27,80.91,2.72,41.27,39.09,203969.69,Normal,0
2020-07-23 07:00:00,1134.82,911.71,115.46,112.89,115.67,65.9,80.31,2.73,41.17,39.03,205417.9,Normal,0
2020-07-23 08:00:00,1131.43,911.73,115.0,112.42,115.19,65.45,79.69,2.73,41.46,39.44,205140.09,Normal,0
2020-07-23 09:00:00,1128.8,911.78,115.15,112.65,115.5,66.04,79.82,2.67,42.91,41.24,203673.49,Normal,0
2020-07-23 10:00:00,1104.98,898.74,116.39,113.96,116.93,67.63,81.06,2.56,44.93,43.52,199494.2,Normal,0
2020-07-23 11:00:00,623.36,487.3,107.06,105.25,107.96,67.83,78.2,1.61,45.56,44.7,106167.75,Normal,0
2020-07-23 12:00:00,1110.69,911.49,114.35,112.03,115.06,68.37,80.32,2.52,44.34,46.29,195274.47,Normal,0
2020-07-23 13:00:00,1103.72,912.0,117.95,115.67,118.72,70.39,82.84,2.64,45.51,48.75,194166.87,Normal,0
2020-07-23 14:00:00,1098.05,912.0,120.45,118.17,121.22,72.62,85.46,3.0,47.55,50.15,192486.27,Normal,0
2020-07-23 15:00:00,1091.94,911.87,122.35,120.08,123.12,75.01,87.32,2.99,49.97,50.75,190378.31,Normal,0
2020-07-23 16:00:00,1110.56,911.78,124.13,121.77,124.82,76.86,88.9,3.06,51.94,51.29,196075.64,Normal,0
2020-07-23 17:00:00,1112.95,911.74,125.75,123.37,126.33,78.66,90.12,3.1,52.91,51.46,198308.98,Normal,0
2020-07-23 18:00:00,1109.18,911.72,126.83,124.48,127.33,79.5,90.84,3.41,52.83,50.8,198883.37,Normal,0
2020-07-23 19:00:00,314.75,260.97,117.14,115.33,117.37,78.86,87.17,1.21,53.27,50.75,57365.47,Normal,0
2020-07-23 20:00:00,0.0,0.0,99.4,98.73,99.1,75.78,75.74,0.47,49.72,45.78,0.0,Normal,0
